200,OF,150,Pcs,Nozzle dia. 15.0 AA1CL00,104000 ,Spare Nozzle for OF Head : ,
201,OF,200,Pcs,Nozzle dia. 20.0 AA1CM00,107200 ,Spare Nozzle for OF Head : ,
202,OF,025G,Pcs,Nozzle dia. 2.5G AA1CN00,102400 ,Spare Nozzle for OF Head : ,
203,OF,037G,Pcs,Nozzle dia. 3.7G AA1CR00,104000 ,Spare Nozzle for OF Head : ,
204,OF,050G,Pcs,Nozzle dia. 5.0G AA1CS00,91200 ,Spare Nozzle for OF Head : ,
205,OF,070G,Pcs,Nozzle dia. 7.0G AA1CT00,88000 ,Spare Nozzle for OF Head : ,
206,OF,100G,Pcs,Nozzle dia. 10.0G AA1CW00,94400 ,Spare Nozzle for OF Head : ,
207,OF,150G,Pcs,Nozzle dia. 15.0G AA1CX00,107200 ,Spare Nozzle for OF Head : ,
208,OF,200G,Pcs,Nozzle dia. 20.0G AA1CY00,110400 ,Spare Nozzle for OF Head : ,
209,OF,,Set,Nozzle Storage Box AA27K00,17600 ,Spare Nozzle for OF Head : , (OF / 20 nozzles & 30 Jaws can be stored) 
